id_pedido,id_cliente,fecha_pedido,fecha_envio,metodo_pago,estado_pedido,metodo_envio
14234,147,09/08/2025,15/08/2025,Contra reembolso,Pendiente,Express
14235,1326,04/02/2024,07/02/2024,Contra reembolso,Pendiente,Recogida
14236,1863,16/06/2024,18/06/2024,Contra reembolso,Entregado,Recogida
14237,962,25/06/2025,30/06/2025,Transferencia,Enviado,Estandar
14238,613,26/01/2025,30/01/2025,Tarjeta,Entregado,Estandar
14239,2098,21/10/2024,27/10/2024,Transferencia,Enviado,Recogida
14240,609,13/05/2025,18/05/2025,Transferencia,Pendiente,Recogida
14241,850,31/03/2025,05/04/2025,Transferencia,Pendiente,Estandar
14242,2272,17/04/2025,24/04/2025,Contra reembolso,Enviado,Estandar
14243,1047,24/01/2025,29/01/2025,Tarjeta,Entregado,Recogida
14244,17,30/03/2025,01/04/2025,Tarjeta,Enviado,Estandar
14245,848,31/07/2025,06/08/2025,Transferencia,Enviado,Estandar
14246,2180,14/03/2025,16/03/2025,Tarjeta,Enviado,Recogida
14247,854,13/08/2025,18/08/2025,Tarjeta,Pendiente,Recogida
14248,1353,28/07/2025,03/08/2025,Tarjeta,Enviado,Recogida
14249,2361,27/06/2025,02/07/2025,Contra reembolso,Entregado,Recogida
14250,825,22/07/2025,25/07/2025,Tarjeta,Pendiente,Recogida
14251,1657,30/07/2025,02/08/2025,Transferencia,Entregado,Estandar
14252,2451,07/08/2024,09/08/2024,Transferencia,Enviado,Estandar
14253,1719,17/02/2025,24/02/2025,Transferencia,Pendiente,Recogida
14254,1358,18/06/2025,24/06/2025,Contra reembolso,Enviado,Recogida
14255,237,05/01/2025,09/01/2025,Contra reembolso,Entregado,Estandar
14256,2277,15/07/2024,19/07/2024,Contra reembolso,Enviado,Recogida
14257,610,11/02/2025,17/02/2025,Contra reembolso,Entregado,Express
14258,1449,01/06/2024,08/06/2024,Transferencia,Enviado,Estandar
14259,2061,09/08/2025,11/08/2025,Tarjeta,Enviado,Express
14260,2199,05/12/2024,11/12/2024,Transferencia,Enviado,Estandar
14261,1847,02/05/2025,07/05/2025,Transferencia,Entregado,Recogida
14262,527,15/06/2025,21/06/2025,Transferencia,Entregado,Estandar
14263,1494,18/03/2025,21/03/2025,Transferencia,Entregado,Express
14264,1059,29/07/2025,04/08/2025,Contra reembolso,Entregado,Express
14265,1871,16/07/2025,18/07/2025,Transferencia,Entregado,Recogida
14266,150,05/07/2025,07/07/2025,Transferencia,Enviado,Estandar
14267,1019,22/02/2024,25/02/2024,Transferencia,Pendiente,Express
14268,1062,05/03/2024,08/03/2024,Tarjeta,Entregado,Express
14269,378,05/08/2025,08/08/2025,Tarjeta,Enviado,Estandar
14270,328,21/02/2025,28/02/2025,Tarjeta,Entregado,Estandar
14271,2240,19/06/2025,23/06/2025,Transferencia,Entregado,Estandar
14272,747,27/07/2025,03/08/2025,Contra reembolso,Enviado,Estandar
14273,1730,18/06/2025,20/06/2025,Contra reembolso,Enviado,Recogida
14274,882,08/02/2025,11/02/2025,Transferencia,Pendiente,Estandar
14275,2079,22/11/2024,28/11/2024,Tarjeta,Pendiente,Express
14276,54,01/07/2025,04/07/2025,Tarjeta,Entregado,Express
14277,532,23/07/2025,27/07/2025,Tarjeta,Entregado,Estandar
14278,837,08/02/2025,14/02/2025,Contra reembolso,Entregado,Express
14279,1944,13/09/2024,16/09/2024,Contra reembolso,Pendiente,Estandar
14280,609,19/04/2025,21/04/2025,Tarjeta,Pendiente,Recogida
14281,1331,25/05/2025,30/05/2025,Contra reembolso,Pendiente,Express
14282,1893,11/12/2024,15/12/2024,Contra reembolso,Pendiente,Express
14283,588,06/03/2025,08/03/2025,Transferencia,Pendiente,Express
14284,1229,09/06/2025,12/06/2025,Transferencia,Pendiente,Estandar
14285,2410,14/07/2025,18/07/2025,Tarjeta,Pendiente,Recogida
14286,1468,04/03/2025,07/03/2025,Transferencia,Pendiente,Express
14287,2430,16/09/2024,19/09/2024,Tarjeta,Enviado,Recogida
14288,449,24/07/2025,28/07/2025,Transferencia,Enviado,Recogida
14289,506,16/06/2024,21/06/2024,Contra reembolso,Enviado,Recogida
14290,1377,11/08/2025,17/08/2025,Contra reembolso,Pendiente,Estandar
14291,1566,27/05/2025,02/06/2025,Tarjeta,Enviado,Express
14292,642,26/01/2025,29/01/2025,Contra reembolso,Enviado,Express
14293,1567,09/04/2025,11/04/2025,Contra reembolso,Entregado,Recogida
14294,1670,17/07/2025,24/07/2025,Tarjeta,Entregado,Express
14295,2434,21/03/2025,25/03/2025,Transferencia,Entregado,Express
14296,1935,01/04/2024,03/04/2024,Transferencia,Pendiente,Estandar
14297,2346,17/01/2025,20/01/2025,Tarjeta,Enviado,Express
14298,871,09/05/2025,13/05/2025,Tarjeta,Pendiente,Recogida
14299,2470,17/11/2024,19/11/2024,Contra reembolso,Enviado,Recogida
14300,292,07/01/2025,13/01/2025,Tarjeta,Enviado,Estandar
14301,649,25/07/2025,28/07/2025,Transferencia,Entregado,Estandar
14302,2463,10/07/2025,12/07/2025,Contra reembolso,Entregado,Express
14303,1395,28/07/2025,01/08/2025,Contra reembolso,Entregado,Recogida
14304,434,27/08/2024,31/08/2024,Transferencia,Enviado,Recogida
14305,1911,01/03/2025,05/03/2025,Tarjeta,Enviado,Estandar
14306,518,23/07/2025,30/07/2025,Transferencia,Enviado,Recogida
14307,504,20/10/2024,23/10/2024,Contra reembolso,Enviado,Recogida
14308,2488,20/07/2024,27/07/2024,Contra reembolso,Entregado,Recogida
14309,520,18/07/2025,22/07/2025,Contra reembolso,Pendiente,Express
14310,2471,13/08/2025,17/08/2025,Tarjeta,Enviado,Recogida
14311,293,19/06/2025,24/06/2025,Tarjeta,Enviado,Express
14312,300,21/07/2024,26/07/2024,Tarjeta,Enviado,Estandar
14313,317,19/03/2025,25/03/2025,Transferencia,Entregado,Recogida
14314,2186,31/08/2024,06/09/2024,Tarjeta,Entregado,Estandar
14315,7,15/03/2025,17/03/2025,Tarjeta,Enviado,Recogida
14316,676,17/02/2025,22/02/2025,Contra reembolso,Enviado,Estandar
14317,1646,29/04/2024,04/05/2024,Transferencia,Enviado,Express
14318,2130,02/06/2025,06/06/2025,Tarjeta,Entregado,Express
14319,168,25/04/2025,27/04/2025,Contra reembolso,Enviado,Recogida
14320,456,05/10/2024,09/10/2024,Tarjeta,Entregado,Express
14321,1531,13/08/2025,15/08/2025,Contra reembolso,Entregado,Recogida
14322,1992,21/07/2025,28/07/2025,Contra reembolso,Enviado,Express
14323,375,10/08/2025,12/08/2025,Tarjeta,Entregado,Express
14324,2056,10/03/2024,13/03/2024,Transferencia,Enviado,Express
14325,65,13/08/2025,19/08/2025,Contra reembolso,Entregado,Estandar
14326,979,09/08/2025,14/08/2025,Tarjeta,Enviado,Recogida
14327,2486,22/07/2025,27/07/2025,Transferencia,Entregado,Recogida
14328,2473,24/09/2024,01/10/2024,Contra reembolso,Enviado,Express
14329,438,21/06/2025,28/06/2025,Transferencia,Entregado,Estandar
14330,724,28/02/2025,04/03/2025,Contra reembolso,Entregado,Estandar
14331,512,30/03/2025,05/04/2025,Transferencia,Pendiente,Recogida
14332,2005,04/08/2025,09/08/2025,Contra reembolso,Pendiente,Express
14333,494,08/07/2025,13/07/2025,Tarjeta,Entregado,Estandar
14334,392,31/05/2024,02/06/2024,Transferencia,Enviado,Express
14335,2409,01/08/2025,03/08/2025,Tarjeta,Enviado,Express
14336,2154,15/07/2025,19/07/2025,Tarjeta,Enviado,Recogida
14337,1933,17/07/2025,21/07/2025,Contra reembolso,Entregado,Estandar
14338,2002,12/04/2025,16/04/2025,Contra reembolso,Entregado,Express
14339,186,17/01/2025,23/01/2025,Tarjeta,Pendiente,Express
14340,946,24/07/2024,26/07/2024,Contra reembolso,Pendiente,Express
14341,1878,27/06/2025,01/07/2025,Transferencia,Entregado,Estandar
14342,928,08/07/2025,15/07/2025,Tarjeta,Pendiente,Estandar
14343,2211,27/04/2024,04/05/2024,Transferencia,Enviado,Estandar
14344,1078,03/08/2025,09/08/2025,Tarjeta,Entregado,Recogida
14345,1682,05/06/2025,07/06/2025,Tarjeta,Pendiente,Express
14346,1845,02/07/2025,08/07/2025,Transferencia,Pendiente,Recogida
14347,298,26/04/2025,02/05/2025,Tarjeta,Entregado,Recogida
14348,1328,22/05/2024,29/05/2024,Transferencia,Entregado,Express
14349,39,02/04/2025,06/04/2025,Tarjeta,Entregado,Estandar
14350,2459,01/08/2025,06/08/2025,Tarjeta,Pendiente,Express
14351,2476,11/04/2025,17/04/2025,Transferencia,Entregado,Express
14352,1196,22/07/2025,24/07/2025,Tarjeta,Enviado,Estandar
14353,676,21/03/2025,23/03/2025,Contra reembolso,Entregado,Estandar
14354,580,29/05/2025,01/06/2025,Transferencia,Pendiente,Recogida
14355,73,22/12/2024,28/12/2024,Contra reembolso,Enviado,Estandar
14356,1976,21/01/2025,24/01/2025,Transferencia,Entregado,Recogida
14357,743,01/07/2025,05/07/2025,Contra reembolso,Pendiente,Estandar
14358,912,03/08/2025,05/08/2025,Transferencia,Enviado,Estandar
14359,505,04/03/2025,11/03/2025,Transferencia,Enviado,Express
14360,262,01/11/2024,04/11/2024,Transferencia,Enviado,Recogida
14361,1690,16/11/2024,19/11/2024,Transferencia,Enviado,Express
14362,24,30/07/2024,05/08/2024,Contra reembolso,Entregado,Express
14363,1070,13/06/2025,15/06/2025,Tarjeta,Enviado,Estandar
14364,845,06/08/2025,09/08/2025,Transferencia,Entregado,Express
14365,270,06/06/2025,12/06/2025,Transferencia,Enviado,Recogida
14366,431,03/02/2025,10/02/2025,Tarjeta,Entregado,Estandar
14367,1756,01/01/2025,04/01/2025,Contra reembolso,Entregado,Estandar
14368,2137,22/05/2025,27/05/2025,Transferencia,Entregado,Express
14369,1699,31/07/2025,06/08/2025,Transferencia,Pendiente,Recogida
14370,2061,19/07/2025,25/07/2025,Contra reembolso,Entregado,Express
14371,1584,09/08/2025,13/08/2025,Contra reembolso,Entregado,Estandar
14372,2058,31/01/2025,06/02/2025,Tarjeta,Entregado,Estandar
14373,764,03/03/2025,10/03/2025,Tarjeta,Entregado,Recogida
14374,1332,09/12/2023,15/12/2023,Tarjeta,Enviado,Express
14375,425,18/03/2025,20/03/2025,Contra reembolso,Entregado,Express
14376,2098,25/03/2025,30/03/2025,Transferencia,Pendiente,Estandar
14377,1154,01/05/2025,04/05/2025,Transferencia,Enviado,Express
14378,2419,13/03/2025,17/03/2025,Contra reembolso,Entregado,Express
14379,1508,24/05/2025,30/05/2025,Transferencia,Entregado,Estandar
14380,239,13/11/2024,18/11/2024,Contra reembolso,Enviado,Recogida
14381,1124,21/02/2025,28/02/2025,Transferencia,Enviado,Estandar
14382,127,22/03/2025,26/03/2025,Transferencia,Entregado,Express
14383,1963,23/05/2024,26/05/2024,Tarjeta,Entregado,Recogida
14384,625,05/06/2025,10/06/2025,Transferencia,Pendiente,Estandar
14385,1160,06/01/2025,09/01/2025,Contra reembolso,Pendiente,Express
14386,1681,13/07/2025,20/07/2025,Transferencia,Enviado,Express
14387,1714,11/07/2025,13/07/2025,Contra reembolso,Entregado,Recogida
14388,623,27/04/2024,02/05/2024,Contra reembolso,Entregado,Express
14389,1489,22/03/2025,24/03/2025,Tarjeta,Entregado,Express
14390,1285,15/02/2025,20/02/2025,Tarjeta,Pendiente,Estandar
14391,1186,31/07/2024,05/08/2024,Contra reembolso,Enviado,Express
14392,2476,25/07/2025,29/07/2025,Transferencia,Enviado,Estandar
14393,1178,24/10/2024,26/10/2024,Contra reembolso,Pendiente,Express
14394,508,08/06/2025,15/06/2025,Tarjeta,Pendiente,Express
14395,836,15/04/2025,19/04/2025,Contra reembolso,Pendiente,Estandar
14396,1327,09/12/2024,16/12/2024,Tarjeta,Enviado,Recogida
14397,1834,25/06/2025,29/06/2025,Contra reembolso,Enviado,Estandar
14398,1014,22/08/2024,27/08/2024,Contra reembolso,Enviado,Recogida
14399,646,06/06/2025,12/06/2025,Contra reembolso,Entregado,Recogida
14400,2233,11/05/2025,15/05/2025,Tarjeta,Pendiente,Recogida
14401,1629,12/08/2025,14/08/2025,Contra reembolso,Entregado,Estandar
14402,1747,02/03/2025,08/03/2025,Tarjeta,Enviado,Estandar
14403,2083,21/01/2025,28/01/2025,Tarjeta,Entregado,Recogida
14404,1038,07/01/2024,11/01/2024,Transferencia,Pendiente,Estandar
14405,2254,10/03/2025,13/03/2025,Tarjeta,Entregado,Estandar
14406,874,29/06/2025,01/07/2025,Contra reembolso,Enviado,Estandar
14407,261,04/08/2025,06/08/2025,Transferencia,Entregado,Express
14408,307,28/12/2024,31/12/2024,Contra reembolso,Pendiente,Recogida
14409,1235,29/01/2025,04/02/2025,Contra reembolso,Enviado,Recogida
14410,2223,09/05/2025,11/05/2025,Contra reembolso,Pendiente,Recogida
14411,1751,08/08/2025,14/08/2025,Tarjeta,Entregado,Estandar
14412,636,14/05/2025,16/05/2025,Transferencia,Entregado,Estandar
14413,1544,22/03/2025,26/03/2025,Transferencia,Entregado,Recogida
14414,1199,04/02/2025,08/02/2025,Contra reembolso,Pendiente,Express
14415,1569,12/08/2025,16/08/2025,Contra reembolso,Entregado,Recogida
14416,2009,24/05/2024,26/05/2024,Contra reembolso,Enviado,Express
14417,14,16/04/2024,20/04/2024,Contra reembolso,Enviado,Express
14418,994,22/08/2024,24/08/2024,Transferencia,Entregado,Recogida
14419,937,18/07/2025,24/07/2025,Contra reembolso,Enviado,Express
14420,1491,22/02/2025,26/02/2025,Contra reembolso,Pendiente,Recogida
14421,2070,29/07/2025,05/08/2025,Contra reembolso,Enviado,Estandar
14422,2458,22/10/2024,25/10/2024,Transferencia,Pendiente,Express
14423,1627,09/08/2024,15/08/2024,Contra reembolso,Pendiente,Estandar
14424,10,17/11/2024,19/11/2024,Contra reembolso,Enviado,Express
14425,2420,25/05/2025,29/05/2025,Contra reembolso,Enviado,Express
14426,2093,22/05/2025,28/05/2025,Contra reembolso,Entregado,Estandar
14427,2145,10/03/2025,15/03/2025,Tarjeta,Enviado,Estandar
14428,1690,20/07/2025,23/07/2025,Contra reembolso,Pendiente,Recogida
14429,1382,03/05/2025,08/05/2025,Transferencia,Entregado,Recogida
14430,710,21/01/2024,25/01/2024,Tarjeta,Pendiente,Recogida
14431,2054,27/04/2025,04/05/2025,Tarjeta,Entregado,Estandar
14432,1312,21/12/2024,23/12/2024,Contra reembolso,Pendiente,Estandar
14433,295,27/06/2025,04/07/2025,Transferencia,Enviado,Express
14434,73,31/10/2024,05/11/2024,Tarjeta,Entregado,Estandar
14435,2331,30/07/2025,02/08/2025,Contra reembolso,Enviado,Recogida
14436,1525,21/01/2025,27/01/2025,Contra reembolso,Enviado,Recogida
14437,1485,11/05/2025,14/05/2025,Contra reembolso,Pendiente,Express
14438,2142,23/03/2024,30/03/2024,Tarjeta,Pendiente,Recogida
14439,2451,28/11/2024,02/12/2024,Tarjeta,Enviado,Estandar
14440,995,03/12/2024,10/12/2024,Tarjeta,Entregado,Express
14441,2370,14/01/2025,18/01/2025,Transferencia,Enviado,Recogida
14442,392,07/05/2025,10/05/2025,Tarjeta,Entregado,Express
14443,147,29/07/2025,02/08/2025,Tarjeta,Pendiente,Recogida
14444,559,13/07/2025,16/07/2025,Contra reembolso,Entregado,Express
14445,1982,29/05/2025,03/06/2025,Contra reembolso,Entregado,Express
14446,236,05/01/2025,08/01/2025,Tarjeta,Pendiente,Recogida
14447,2010,18/05/2024,20/05/2024,Tarjeta,Entregado,Express
14448,2487,12/07/2025,14/07/2025,Tarjeta,Pendiente,Recogida
14449,2215,08/09/2024,12/09/2024,Contra reembolso,Enviado,Recogida
14450,945,05/07/2025,09/07/2025,Tarjeta,Entregado,Estandar
14451,1523,10/02/2025,12/02/2025,Transferencia,Enviado,Recogida
14452,2158,28/12/2024,02/01/2025,Contra reembolso,Enviado,Recogida
14453,147,29/07/2025,04/08/2025,Transferencia,Pendiente,Express
14454,1445,29/08/2023,01/09/2023,Transferencia,Entregado,Estandar
14455,2076,12/08/2025,18/08/2025,Contra reembolso,Entregado,Estandar
14456,476,15/01/2025,19/01/2025,Transferencia,Pendiente,Estandar
14457,2266,10/11/2024,13/11/2024,Tarjeta,Pendiente,Estandar
14458,2282,05/08/2025,12/08/2025,Contra reembolso,Entregado,Estandar
14459,46,09/08/2025,12/08/2025,Tarjeta,Entregado,Recogida
14460,442,22/12/2024,27/12/2024,Contra reembolso,Entregado,Recogida
14461,1482,17/07/2025,24/07/2025,Contra reembolso,Enviado,Estandar
14462,752,08/08/2025,10/08/2025,Contra reembolso,Entregado,Estandar
14463,2096,20/11/2024,27/11/2024,Contra reembolso,Pendiente,Estandar
14464,457,04/05/2025,07/05/2025,Contra reembolso,Entregado,Recogida
14465,1941,19/05/2025,25/05/2025,Transferencia,Entregado,Express
14466,1540,20/05/2025,25/05/2025,Contra reembolso,Pendiente,Express
14467,1901,06/08/2025,09/08/2025,Contra reembolso,Enviado,Recogida
14468,124,24/06/2025,26/06/2025,Transferencia,Pendiente,Estandar
14469,874,29/06/2025,04/07/2025,Transferencia,Enviado,Express
14470,848,06/08/2025,13/08/2025,Transferencia,Pendiente,Recogida
14471,479,23/07/2025,28/07/2025,Transferencia,Entregado,Recogida
14472,2156,11/03/2024,17/03/2024,Transferencia,Enviado,Estandar
14473,368,27/09/2024,04/10/2024,Tarjeta,Entregado,Express
14474,1796,23/06/2025,25/06/2025,Contra reembolso,Entregado,Express
14475,2293,16/09/2023,22/09/2023,Tarjeta,Pendiente,Express
14476,1210,16/03/2025,20/03/2025,Tarjeta,Enviado,Express
14477,246,03/06/2025,10/06/2025,Contra reembolso,Enviado,Recogida
14478,1567,06/09/2024,13/09/2024,Tarjeta,Enviado,Estandar
14479,68,28/03/2025,31/03/2025,Contra reembolso,Entregado,Recogida
14480,1396,31/07/2025,07/08/2025,Contra reembolso,Enviado,Estandar
14481,1158,22/07/2025,28/07/2025,Transferencia,Entregado,Estandar
14482,2105,30/07/2025,03/08/2025,Transferencia,Entregado,Express
14483,1765,09/08/2025,11/08/2025,Tarjeta,Pendiente,Estandar
14484,527,19/03/2025,21/03/2025,Transferencia,Pendiente,Express
14485,1208,07/04/2025,11/04/2025,Contra reembolso,Enviado,Express
14486,1178,11/12/2024,18/12/2024,Transferencia,Enviado,Recogida
14487,2174,11/08/2025,13/08/2025,Tarjeta,Pendiente,Recogida
14488,2340,18/04/2025,21/04/2025,Contra reembolso,Entregado,Express
14489,1682,06/04/2024,09/04/2024,Transferencia,Enviado,Estandar
14490,1531,01/06/2025,03/06/2025,Transferencia,Entregado,Express
14491,312,28/07/2024,30/07/2024,Transferencia,Enviado,Express
14492,594,10/09/2024,16/09/2024,Transferencia,Entregado,Recogida
14493,616,28/06/2025,05/07/2025,Transferencia,Entregado,Estandar
14494,2074,20/08/2024,25/08/2024,Tarjeta,Pendiente,Estandar
14495,2006,12/08/2025,15/08/2025,Transferencia,Pendiente,Recogida
14496,1518,17/11/2024,20/11/2024,Transferencia,Pendiente,Estandar
14497,1981,03/10/2024,06/10/2024,Tarjeta,Entregado,Estandar
14498,820,10/08/2025,13/08/2025,Transferencia,Enviado,Express
14499,1393,24/05/2025,30/05/2025,Transferencia,Enviado,Express
14500,1249,17/12/2024,23/12/2024,Contra reembolso,Entregado,Recogida
14501,1271,27/01/2024,30/01/2024,Transferencia,Pendiente,Estandar
14502,479,30/05/2024,02/06/2024,Contra reembolso,Entregado,Express
14503,2263,29/05/2025,31/05/2025,Transferencia,Enviado,Recogida
14504,2387,26/02/2025,01/03/2025,Contra reembolso,Pendiente,Recogida
14505,106,09/06/2025,16/06/2025,Transferencia,Pendiente,Estandar
14506,601,30/07/2025,03/08/2025,Tarjeta,Enviado,Recogida
14507,1938,14/03/2025,19/03/2025,Transferencia,Entregado,Express
14508,1773,10/08/2025,17/08/2025,Transferencia,Entregado,Estandar
14509,970,21/03/2025,26/03/2025,Contra reembolso,Pendiente,Express
14510,2172,08/03/2025,10/03/2025,Tarjeta,Enviado,Express
14511,82,28/09/2024,04/10/2024,Contra reembolso,Entregado,Recogida
14512,2210,17/03/2024,21/03/2024,Contra reembolso,Entregado,Estandar
14513,1085,10/08/2025,16/08/2025,Contra reembolso,Enviado,Estandar
14514,452,16/06/2025,19/06/2025,Tarjeta,Pendiente,Express
14515,1043,27/04/2025,29/04/2025,Tarjeta,Enviado,Express
14516,416,12/08/2025,16/08/2025,Contra reembolso,Pendiente,Estandar
14517,112,29/11/2024,05/12/2024,Transferencia,Enviado,Recogida
14518,882,05/04/2025,12/04/2025,Tarjeta,Enviado,Recogida
14519,939,29/06/2025,04/07/2025,Tarjeta,Enviado,Estandar
14520,1793,07/06/2025,14/06/2025,Transferencia,Enviado,Estandar
14521,2447,01/03/2025,05/03/2025,Contra reembolso,Enviado,Express
14522,994,01/01/2025,04/01/2025,Transferencia,Enviado,Express
14523,1543,29/04/2025,02/05/2025,Transferencia,Entregado,Recogida
14524,106,11/07/2025,16/07/2025,Contra reembolso,Entregado,Estandar
14525,1093,04/08/2025,06/08/2025,Tarjeta,Entregado,Express
14526,1824,15/07/2025,20/07/2025,Transferencia,Entregado,Express
14527,1227,03/07/2025,10/07/2025,Transferencia,Entregado,Estandar
14528,945,04/07/2025,07/07/2025,Contra reembolso,Entregado,Express
14529,936,06/08/2025,13/08/2025,Transferencia,Enviado,Express
14530,2219,02/05/2025,07/05/2025,Transferencia,Enviado,Estandar
14531,668,30/07/2025,05/08/2025,Transferencia,Entregado,Estandar
14532,293,24/10/2024,28/10/2024,Contra reembolso,Entregado,Recogida
14533,1219,04/03/2024,07/03/2024,Transferencia,Enviado,Estandar
14534,1086,12/06/2025,18/06/2025,Tarjeta,Enviado,Estandar
14535,283,23/07/2025,25/07/2025,Tarjeta,Enviado,Estandar
14536,1349,30/10/2024,02/11/2024,Transferencia,Enviado,Express
14537,957,24/05/2024,27/05/2024,Tarjeta,Enviado,Estandar
14538,669,12/08/2025,15/08/2025,Transferencia,Entregado,Estandar
14539,1372,11/08/2025,14/08/2025,Transferencia,Entregado,Express
14540,1969,15/07/2025,17/07/2025,Contra reembolso,Entregado,Estandar
14541,1459,18/01/2025,22/01/2025,Tarjeta,Enviado,Estandar
14542,43,14/08/2025,19/08/2025,Tarjeta,Entregado,Recogida
14543,118,30/07/2025,05/08/2025,Contra reembolso,Entregado,Express
14544,200,24/03/2025,27/03/2025,Contra reembolso,Enviado,Estandar
14545,151,18/03/2025,20/03/2025,Transferencia,Entregado,Express
14546,2211,29/01/2024,31/01/2024,Tarjeta,Entregado,Recogida
